十両10,照錦,W,L,出羽花,L
十両10,照錦,W,L,磐石,L
十両10,照錦,W,L,綾若,L
十両10,照錦,W,L,伊達花,L
十両10,照錦,W,L,常陽山,W
十両10,照錦,W,L,大八洲,L
十両10,照錦,W,L,津峰山,L
十両10,照錦,W,L,秋田嶽,L
十両10,照錦,W,L,防長山,L
十両10,照錦,W,L,愛ノ花,W
十両11,出羽ノ花,W,W,三嶋岳,W
十両11,出羽ノ花,W,W,照錦,W
十両11,出羽ノ花,W,W,開月,W
十両11,出羽ノ花,W,W,磐石,W
十両11,出羽ノ花,W,W,八幡錦,W
十両11,出羽ノ花,W,W,楯甲,L
十両11,出羽ノ花,W,W,桂川,W
十両11,出羽ノ花,W,W,伊豫海,W
十両11,出羽ノ花,W,W,生潮,W
十両11,出羽ノ花,W,W,太刀若,L
十両11,出羽ノ花,W,W,番神山,L
別席,金湊,W,L,小野錦,W
別席,金湊,W,L,越ノ海,L
別席,金湊,W,L,射水川,W
別席,金湊,W,L,大ノ濱,W
別席,金湊,W,L,松前山,W
別席,金湊,W,L,七尾潟,W
別席,金湊,W,L,防長山,W
別席,金湊,W,L,九州山,W
別席,金湊,W,L,岩城山,W
別席,金湊,W,L,駒ノ里,L
別席,金湊,W,L,雷山,L
別席,太刀若,L,L,秋田嶽,L
別席,太刀若,L,L,九州山,L
別席,太刀若,L,L,可愛嶽,W
別席,太刀若,L,L,松前山,W
別席,太刀若,L,L,綾甲,W
別席,太刀若,L,L,駒ノ里,W
別席,太刀若,L,L,伊達花,W
別席,太刀若,L,L,雷山,L
別席,太刀若,L,L,小野錦,L
別席,太刀若,L,L,出羽花,W
別席,太刀若,L,L,呉錦,L
別席,綾昇,W,W,松前山,W
別席,綾昇,W,W,大ノ濱,W
別席,綾昇,W,W,小野嶽,W
別席,綾昇,W,W,若紋竜,W
別席,綾昇,W,W,雷山,L
別席,綾昇,W,W,桂川,W
別席,綾昇,W,W,七尾潟,W
別席,綾昇,W,W,小野錦,W
別席,綾昇,W,W,大八洲,W
別席,綾昇,W,W,伊豫海,W
別席,綾昇,W,W,三熊山,W
別席,磐石,W,L,初嶋,W
別席,磐石,W,L,可愛嶽,L
別席,磐石,W,L,照錦,W
別席,磐石,W,L,出羽花,L
別席,磐石,W,L,若紋竜,W
別席,磐石,W,L,小野嶽,W
別席,磐石,W,L,津峰山,W
別席,磐石,W,L,伊達花,W
別席,磐石,W,L,九州山,L
別席,磐石,W,L,松前山,L
別席,磐石,W,L,駒ノ里,L
別席,銚子灘,L,W,小野嶽,L
別席,銚子灘,L,W,巴潟,W
別席,銚子灘,L,W,愛ノ花,L
別席,銚子灘,L,W,小野錦,L
別席,銚子灘,L,W,富ノ山,W
別席,銚子灘,L,W,初嶋,W
別席,銚子灘,L,W,大ノ濱,W
別席,銚子灘,L,W,七尾潟,W
別席,銚子灘,L,W,松前山,L
別席,銚子灘,L,W,射水川,L
別席,銚子灘,L,W,大八洲,L
別席,番神山,W,W,常陽山,W
別席,番神山,W,W,七尾潟,W
別席,番神山,W,W,雷山,W
別席,番神山,W,W,小野嶽,L
別席,番神山,W,W,秋田嶽,W
別席,番神山,W,W,九州山,W
別席,番神山,W,W,富ノ山,W
別席,番神山,W,W,越ノ海,W
別席,番神山,W,W,駒ノ里,W
別席,番神山,W,W,岩城山,W
別席,番神山,W,W,出羽花,W
別席,楯甲,W,W,富ノ山,W
別席,楯甲,W,W,小野嶽,W
別席,楯甲,W,W,秋田嶽,W
別席,楯甲,W,W,津峰山,W
別席,楯甲,W,W,防長山,W
別席,楯甲,W,W,出羽花,W
別席,楯甲,W,W,九州山,W
別席,楯甲,W,W,駒ノ里,L
別席,楯甲,W,W,雷山,L
別席,楯甲,W,W,小野錦,L
別席,楯甲,W,W,松前山,L
別席,綾若,W,L,大八洲,W
別席,綾若,W,L,雷山,L
別席,綾若,W,L,若紋竜,W
別席,綾若,W,L,照錦,W
別席,綾若,W,L,桂川,L
別席,綾若,W,L,富ノ山,W
別席,綾若,W,L,八幡錦,L
別席,綾若,W,L,谷ノ音,W
別席,綾若,W,L,七尾潟,W
別席,綾若,W,L,開月,L
別席,綾若,W,L,小野錦,L
